vendor,id,display_name,packaging,unit_price,unit_weight,thumbnail,url
Mercadona,61305,Arroz con verduras Hacendado ultracongelado,Paquete,1.78,0.6,https://prod-mercadona.imgix.net/images/d7f80c5ff46b2086e804eb430935c714.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/61305/arroz-con-verduras-hacendado-ultracongelado-paquete
Mercadona,35797,Arroz con pollo Hacendado ultracongelado,Paquete,2.50,0.6,https://prod-mercadona.imgix.net/images/57df1a959c4ce6a390383380ef0cdd62.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/35797/arroz-con-pollo-hacendado-ultracongelado-paquete
Mercadona,35767,Lasaña boloñesa familiar Hacendado ultracongelada,Bandeja,5.90,1.1,https://prod-mercadona.imgix.net/images/c100310c36e8887a0b7e4a59c4f35e47.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/35767/lasana-bolonesa-familiar-hacendado-ultracongelada-bandeja
Mercadona,86597,Lasaña a la boloñesa Hacendado ultracongelada,Caja,3.25,0.6,https://prod-mercadona.imgix.net/images/48e415b4c7b108dba53576be1917ace9.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/86597/lasana-bolonesa-hacendado-ultracongelada-caja
Mercadona,86601,Canelones de carne Hacendado ultracongelados,Caja,5.80,1.1,https://prod-mercadona.imgix.net/images/23c69cb1ffba3263598f0a42b973cac1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/86601/canelones-carne-hacendado-ultracongelados-caja
Mercadona,86600,Canelones de carne Hacendado ultracongelados,Caja,3.25,0.6,https://prod-mercadona.imgix.net/images/7b423b43df90ea59ade6137222336d08.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/86600/canelones-carne-hacendado-ultracongelados-caja
Mercadona,86598,Lasaña de atún Hacendado ultracongelada,Caja,3.50,0.6,https://prod-mercadona.imgix.net/images/0d9f43e80c095ffae34b75a073ee5c05.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/86598/lasana-atun-hacendado-ultracongelada-caja
Mercadona,86599,Lasaña de verduras Hacendado ultracongelada,Caja,3.30,0.6,https://prod-mercadona.imgix.net/images/7081bee2f8053f1d33b865a16812052a.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/86599/lasana-verduras-hacendado-ultracongelada-caja
Mercadona,61354,Gnocchi de pollo y verduras Hacendado ultracongelados,Paquete,3.15,0.6,https://prod-mercadona.imgix.net/images/6e25934ac65230dac50e5e895f5ef52d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/61354/gnocchi-pollo-verduras-hacendado-ultracongelados-paquete
Mercadona,62026,Sopa con wonton de langostino y fideos Hacendado ultracongelada,Bol,4.15,0.309,https://prod-mercadona.imgix.net/images/e33f7ef3695268b2a69f9fac74d380b5.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62026/sopa-con-wonton-langostino-fideos-hacendado-ultracongelada-bol
Mercadona,25183,Jamoncitos de pollo congelados,Paquete,3.10,1.0,https://prod-mercadona.imgix.net/images/e1578b840fb47bc0cf262a090b099615.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/25183/jamoncitos-pollo-congelados-paquete
Mercadona,25184,Alas de pollo congeladas,Paquete,3.40,1.0,https://prod-mercadona.imgix.net/images/766c45f371cac0f78c016ccf2d6cf07d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/25184/alas-pollo-congeladas-paquete
Mercadona,4176,Medallones preparado de solomillo cerdo congelados marinados,Paquete,3.11,0.3,https://prod-mercadona.imgix.net/images/11bcd6090bd578b0427ad1cbb3f63474.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4176/medallones-preparado-solomillo-cerdo-congelados-marinados-paquete
Mercadona,25353,Solomillo de pavo marinado congelado,Paquete,2.76,0.35,https://prod-mercadona.imgix.net/images/24828ebf04631cfb31b914bf8949a591.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/25353/solomillo-pavo-marinado-congelado-paquete
Mercadona,25182,Cuartos traseros de pollo congelados,Paquete,5.80,2.0,https://prod-mercadona.imgix.net/images/9776e0440d4ea2ca1a4755e245f4c8b9.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/25182/cuartos-traseros-pollo-congelados-paquete
Mercadona,2228,Solomillo de cerdo marinado congelado,Paquete,6.24,0.8,https://prod-mercadona.imgix.net/images/72c56d09663789656e07eb71e457b3fe.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/2228/solomillo-cerdo-marinado-congelado-paquete
Mercadona,25376,Jamoncitos de pavo duplo congelados,Paquete,2.91,0.67,https://prod-mercadona.imgix.net/images/9ce4a029f4d34dd18760c1951443d2c7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/25376/jamoncitos-pavo-duplo-congelados-paquete
Mercadona,25089,Yemas de gallina congeladas,Tarrina,2.17,0.25,https://prod-mercadona.imgix.net/images/42b77f588956a3098dc8d3061f5399ac.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/25089/yemas-gallina-congeladas-tarrina
Mercadona,5186,Chuletas de cordero palo o riñonada congeladas,Paquete,11.37,0.6,https://prod-mercadona.imgix.net/images/9d1af5dc58a3638860d0a87817c7c10d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/5186/chuletas-cordero-palo-rinonada-congeladas-paquete
Mercadona,4022,Paletilla de cordero entera congelada,Pieza,17.40,1.2,https://prod-mercadona.imgix.net/images/413c2c718f72a58ff4278a8ceaaf4060.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4022/paletilla-cordero-entera-congelada-pieza
Mercadona,4072,Paletilla de lechal entera congelada,Pieza,16.84,0.65,https://prod-mercadona.imgix.net/images/a332bc5ec0c06e85199d93f1a69d1e1f.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4072/paletilla-lechal-entera-congelada-pieza
Mercadona,4073,Pierna de lechal entera congelada,Pieza,9.04,0.65,https://prod-mercadona.imgix.net/images/e9c49c214ef851431ccc1e91ec0fe51e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4073/pierna-lechal-entera-congelada-pieza
Mercadona,4334,Chuletas cordero de lechal congeladas,Paquete,12.65,0.55,https://prod-mercadona.imgix.net/images/b205378a471e1477a39a8fa8c72b3881.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4334/chuletas-cordero-lechal-congeladas-paquete
Mercadona,21101,Carrillada de vacuno congelado,Paquete,8.70,0.6,https://prod-mercadona.imgix.net/images/c58c4c7651db7fdaf2fe8c0278a1e3d4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/21101/carrillada-vacuno-congelado-paquete
Mercadona,30006,Pechugas de pollo enteras congeladas,Paquete,5.65,1.0,https://prod-mercadona.imgix.net/images/beef28a8164cac17abbabfb7d4f4b275.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/30006/pechugas-pollo-enteras-congeladas-paquete
Mercadona,52426,Alas de pollo barbacoa congeladas,Paquete,3.68,0.75,https://prod-mercadona.imgix.net/images/9f8b42f597ab299301de8fb4e218c5fd.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/52426/alas-pollo-barbacoa-congeladas-paquete
Mercadona,62228,Filetes de merluza del cabo sin piel Hacendado ultracongelados,Paquete,5.10,,https://prod-mercadona.imgix.net/images/d180fb0f44cea8aa97e879d2a7c2dbf9.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62228/filetes-merluza-cabo-sin-piel-hacendado-ultracongelados-paquete
Mercadona,24345,Rodaja de emperador Hacendado ultracongelado,Pieza,3.18,,https://prod-mercadona.imgix.net/images/372dbbd7e21cd444dd8ef2b9051d7d44.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24345/rodaja-emperador-hacendado-ultracongelado-pieza
Mercadona,24016,Filetes de bacalao Maredeus ultracongelado,Paquete,5.30,,https://prod-mercadona.imgix.net/images/92f2af11cb0b8c2b0cbe9c4ff2ba0b5c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24016/filetes-bacalao-maredeus-ultracongelado-punto-sal-paquete
Mercadona,24203,Tubo de pota argentina limpia congelado,Pieza,1.29,,https://prod-mercadona.imgix.net/images/4cbb284beda3ccf070e93226a3e64754.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24203/tubo-pota-argentina-limpia-congelado-pieza
Mercadona,24200,Sepia limpia congelada,Pieza,5.98,,https://prod-mercadona.imgix.net/images/1a9c9b2d506f21649dab8afef2428a8e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24200/sepia-limpia-congelada-pieza
Mercadona,24350,Filete de salmón rosado salvaje con piel Hacendado ultracongelado,Pieza,3.58,,https://prod-mercadona.imgix.net/images/b1779d3f856f82ee02e7f7afd8070529.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24350/filete-salmon-rosado-salvaje-con-piel-hacendado-ultracongelado-pieza
Mercadona,62145,Rodajas de emperador pequeñas Hacendado ultracongeladas,Paquete,12.95,,https://prod-mercadona.imgix.net/images/a5c934b012138ba8aa1d779fbd1a2cc0.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62145/rodajas-emperador-pequenas-hacendado-ultracongeladas-paquete
Mercadona,24274,Sepia limpia troceada Hacendado congelada,Paquete,4.05,,https://prod-mercadona.imgix.net/images/ea24019221b7e90bced54e3985a01900.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24274/sepia-limpia-troceada-hacendado-congelada-paquete
Mercadona,24242,Calamar limpio troceado Hacendado congelado,Paquete,5.10,,https://prod-mercadona.imgix.net/images/2cc3e02c6e2005e3e6382faf4f166201.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24242/calamar-limpio-troceado-hacendado-congelado-paquete
Mercadona,62191,Filetes de panga Hacendado ultracongelados,Paquete,4.95,,https://prod-mercadona.imgix.net/images/e5cb902b5acb5cd8f005ba60630c6973.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62191/filetes-panga-hacendado-ultracongelados-paquete
Mercadona,62113,Lomos y centros de merluza del cabo Hacendado ultracongelados,Caja,3.85,0.4,https://prod-mercadona.imgix.net/images/ebfea4fc240d97b86f69f2da73334888.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62113/lomos-centros-merluza-cabo-hacendado-ultracongelados-caja
Mercadona,62499,Anguriñas de surimi Hacendado ultracongeladas,Bandeja,2.30,0.26,https://prod-mercadona.imgix.net/images/e56f4bf9aa7b35eb6f33610709b4fd01.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62499/angurinas-surimi-hacendado-ultracongeladas-bandeja
Mercadona,62012,Fritura de pescado Hacendado ultracongelada,Paquete,5.45,,https://prod-mercadona.imgix.net/images/ec9b794081305cad4f17f26aa34cc388.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62012/fritura-pescado-hacendado-ultracongelada-paquete
Mercadona,24025,Porciones de bacalao sin piel MareDeus ultracongelado,Paquete,7.20,,https://prod-mercadona.imgix.net/images/a05f614b292e5246db1f752e43a365e8.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24025/porciones-bacalao-sin-piel-maredeus-ultracongelado-punto-sal-paquete
Mercadona,24234,Rodaja de potón del Pacífico cocido Hacendado congelado,Paquete,6.05,,https://prod-mercadona.imgix.net/images/587b220da60ea73445aca0a0b65ae6c0.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24234/rodaja-poton-pacifico-cocido-hacendado-congelado-paquete
Mercadona,24383,Rodaja de tintorera sin piel Hacendado ultracongelada,Pieza,3.13,,https://prod-mercadona.imgix.net/images/39ad83621b83667ca83889ba7708af99.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24383/rodaja-tintorera-sin-piel-hacendado-ultracongelada-pieza
Mercadona,62103,Porciones de merluza del cabo sin piel Hacendado ultracongeladas,Paquete,4.60,0.5,https://prod-mercadona.imgix.net/images/d076733e7b88dba789dcc8108a169a44.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62103/porciones-merluza-cabo-sin-piel-hacendado-ultracongeladas-paquete
Mercadona,24206,Sepia limpia pequeña Hacendado congelada,Paquete,4.00,,https://prod-mercadona.imgix.net/images/08fc6edaf71f30ac97c28f156f7f261f.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24206/sepia-limpia-pequena-hacendado-congelada-paquete
Mercadona,24024,Tacos de bacalao MareDeus ultracongelado,Paquete,4.95,,https://prod-mercadona.imgix.net/images/dc3946889cdf049eab4fd89152718494.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24024/tacos-bacalao-maredeus-ultracongelado-punto-sal-paquete
Mercadona,24340,Cola de rape del cabo Hacendado ultracongelada,Pieza,8.48,,https://prod-mercadona.imgix.net/images/b1aa735d4d0049105e6c05cc7e8d3564.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24340/cola-rape-cabo-hacendado-ultracongelada-pieza
Mercadona,24341,Tiras de potón Hacendado congeladas,Paquete,4.45,,https://prod-mercadona.imgix.net/images/4fdab476ef08c8dc8e5af196af075723.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24341/tiras-poton-hacendado-congeladas-paquete
Mercadona,24256,Tinta de sepia Nortindal congelada,Paquete,2.05,0.032,https://prod-mercadona.imgix.net/images/87ca979f620471841c4307eda9986970.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24256/tinta-sepia-nortindal-congelada-paquete
Mercadona,62179,Filetes de merluza del cabo grandes sin piel Hacendado ultracongelados,Paquete,9.90,,https://prod-mercadona.imgix.net/images/fc66b5c0cfb6592e430bd5ead8db0337.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62179/filetes-merluza-cabo-grandes-sin-piel-hacendado-ultracongelados-paquete
Mercadona,24324,Merluza del cabo sin cabeza Hacendado ultracongelada,Pieza,4.86,,https://prod-mercadona.imgix.net/images/c07e880d3d3312a98d6db1af9ec3bf7d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24324/merluza-cabo-sin-cabeza-hacendado-ultracongelada-pieza
Mercadona,24249,Anillas de pota Hacendado congeladas,Paquete,5.15,,https://prod-mercadona.imgix.net/images/74bb5e68f4415013d30547d41fcdc7c7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24249/anillas-pota-hacendado-congeladas-paquete
Mercadona,24208,Pulpo crudo Hacendado congelado,Paquete,17.95,1.0,https://prod-mercadona.imgix.net/images/2019e29589ed51e63f678714d6774d8d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24208/pulpo-crudo-hacendado-congelado-paquete
Mercadona,24291,Chipirón puntilla Hacendado congelado,Paquete,4.70,,https://prod-mercadona.imgix.net/images/69dd23e4bf2356716a110f52c895bf9f.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24291/chipiron-puntilla-hacendado-congelado-paquete
Mercadona,24511,Lomos de salmón sin piel y sin espinas Hacendado congelado,Paquete,6.40,0.25,https://prod-mercadona.imgix.net/images/82acc6b4864bf7d956da33cbabc25ddc.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24511/lomos-salmon-sin-piel-sin-espinas-hacendado-congelado-paquete
Mercadona,24023,Migas de bacalao sin espinas y sin piel MareDeus ultra congeladas,Paquete,3.85,,https://prod-mercadona.imgix.net/images/1bad644502efd4b907a9dc75a0dc0818.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24023/migas-bacalao-sin-espinas-sin-piel-maredeus-ultra-congeladas-punto-sal-paquete
Mercadona,61162,Filetes de merluza argentina sin piel Hacendado ultracongelados,Paquete,6.35,,https://prod-mercadona.imgix.net/images/9312881d4178ac104f31150630f24343.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/61162/filetes-merluza-argentina-sin-piel-hacendado-ultracongelados-paquete
Mercadona,63432,Calamar patagónico pequeño Hacendado ultracongelado,Paquete,4.50,,https://prod-mercadona.imgix.net/images/6644c2c1c3e1d966a84745b6a9c88e03.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63432/calamar-patagonico-pequeno-hacendado-ultracongelado-paquete
Mercadona,24357,Rodajas de atún de aleta amarilla Hacendado congelado,Bandeja,4.19,0.25,https://prod-mercadona.imgix.net/images/9e38f74bd5c28c2d69b8738830c9633e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24357/rodajas-atun-aleta-amarilla-hacendado-congelado-bandeja
Mercadona,24412,Huevas de sepia Hacendado congeladas,Bandeja,6.95,0.35,https://prod-mercadona.imgix.net/images/ca642b76cb661196240bcf35e23d3c82.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24412/huevas-sepia-hacendado-congeladas-bandeja
Mercadona,24417,Calamar grande Hacendado congelado,Pieza,3.19,0.2,https://prod-mercadona.imgix.net/images/b02260bc93602021e609afb3a0a3cca2.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24417/calamar-grande-hacendado-congelado-pieza
Mercadona,60954,Croquetas de merluza Hacendado ultracongelados,Paquete,2.45,0.35,https://prod-mercadona.imgix.net/images/56dee60d51ff1446c840d33ef4f2075c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/60954/croquetas-merluza-hacendado-ultracongelados-paquete
Mercadona,62050,Lomo de bacalao MareDeus ultracongelado,Paquete,6.35,0.39,https://prod-mercadona.imgix.net/images/aa68741e624d6f99903465294f3de2aa.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62050/lomo-bacalao-maredeus-ultracongelado-punto-sal-paquete
Mercadona,62048,Preparado de paella y sopa Hacendado ultracongelado,Paquete,3.95,,https://prod-mercadona.imgix.net/images/febeae95b5c6270d27c759b11d2b3d9d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62048/preparado-paella-sopa-hacendado-ultracongelado-paquete
Mercadona,24147,Gambón congelado,Granel,985.05,,https://prod-mercadona.imgix.net/images/8a6cce24488444736497d91a7a5ec404.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24147/gambon-congelado-granel
Mercadona,24260,Gambón grande congelado,Caja,17.90,2.0,https://prod-mercadona.imgix.net/images/4753fbb2fbe675c7e8dc349c5ecafcc5.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24260/gambon-grande-congelado-caja
Mercadona,24708,Alistado pequeño congelado,Granel,1435.50,,https://prod-mercadona.imgix.net/images/a1fbf2356a61c923de5792e0d075d4d1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24708/alistado-pequeno-congelado-granel
Mercadona,24707,Alistado pequeño Hacendado congelado,Caja,13.50,1.0,https://prod-mercadona.imgix.net/images/6c34fdd19d3d1fc1ac41cb8322a37600.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24707/alistado-pequeno-hacendado-congelado-caja
Mercadona,24706,Alistado mediano congelado,Granel,2866.05,,https://prod-mercadona.imgix.net/images/391487d7e55fc54688773f26f875a1ed.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24706/alistado-mediano-congelado-granel
Mercadona,24704,Alistado mediano Hacendado congelado,Caja,27.95,1.0,https://prod-mercadona.imgix.net/images/d0bac15f18ff7bea18e695590f4f6bbf.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24704/alistado-mediano-hacendado-congelado-caja
Mercadona,24703,Alistado grande congelado,Granel,5138.10,,https://prod-mercadona.imgix.net/images/9c6b7d2208a628656f73416e0cbdbcb1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24703/alistado-grande-congelado-granel
Mercadona,24702,Alistado grande Hacendado congelado,Caja,49.95,1.0,https://prod-mercadona.imgix.net/images/41f755ae51b47df1c3a436d4bb540966.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24702/alistado-grande-hacendado-congelado-caja
Mercadona,24135,Langostino crudo ultracongelado,Granel,1084.05,,https://prod-mercadona.imgix.net/images/39e475b57efe866f850303d025425885.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24135/langostino-crudo-ultracongelado-granel
Mercadona,24145,Langostino crudo Pescanova ultracongelado,Caja,10.25,1.0,https://prod-mercadona.imgix.net/images/adc9bb32122a1c407fc410ebeea65627.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24145/langostino-crudo-pescanova-ultracongelado-caja
Mercadona,24701,Gamba arrocera Hacendado congelada,Granel,1480.05,,https://prod-mercadona.imgix.net/images/d6160da6c73e95e6d891889c5e454ff1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24701/gamba-arrocera-hacendado-congelada-granel
Mercadona,24700,Gamba blanca pequeña Hacendado congelada,Caja,13.95,1.0,https://prod-mercadona.imgix.net/images/d9213bbd15f10a5ed33b4b0ff90acb78.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24700/gamba-blanca-pequena-hacendado-congelada-caja
Mercadona,24710,Carabinero Hacendado congelado,Caja,50.00,0.5,https://prod-mercadona.imgix.net/images/eaa19a3bcce1fcaff0d4baefe181f805.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24710/carabinero-hacendado-congelado-caja
Mercadona,24477,Langostino cocido y pelado Hacendado ultracongelado,Bandeja,4.75,,https://prod-mercadona.imgix.net/images/84fa5a12f206ec1bebb88e0a6e28af47.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24477/langostino-cocido-pelado-hacendado-ultracongelado-bandeja
Mercadona,24181,Gamba pelada cruda tamaño mediano Hacendado ultracongelada,Paquete,4.95,,https://prod-mercadona.imgix.net/images/f3db1e076702d2ec8c9dbedd0f56f044.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24181/gamba-pelada-cruda-tamano-mediano-hacendado-ultracongelada-paquete
Mercadona,24486,Langostino crudo y pelado Hacendado ultracongelado,Bandeja,3.95,,https://prod-mercadona.imgix.net/images/f1d0ac68049e49c543f0f63afb6d08b0.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24486/langostino-crudo-pelado-hacendado-ultracongelado-bandeja
Mercadona,24267,Camarón boreal cocido y pelado Royal Greenland ultracongelado,Paquete,4.25,0.2,https://prod-mercadona.imgix.net/images/6de919fc7cd0c3ac41f013bcb88aadb0.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24267/camaron-boreal-cocido-pelado-royal-greenland-ultracongelado-paquete
Mercadona,24230,Gamba pelada cruda tamaño grande Hacendado ultracongelada,Paquete,5.95,,https://prod-mercadona.imgix.net/images/abf5dd07be621175f7883bd841a373ad.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24230/gamba-pelada-cruda-tamano-grande-hacendado-ultracongelada-paquete
Mercadona,24102,Colas de gambón crudo Hacendado congelado,Bandeja,6.55,0.25,https://prod-mercadona.imgix.net/images/74f4d34dde795c85c5611232e96f264b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24102/colas-gambon-crudo-hacendado-congelado-bandeja
Mercadona,24032,Cigala mediana Hacendado ultracongelada,Caja,10.65,0.5,https://prod-mercadona.imgix.net/images/019b9090d405ed6cf07a9edf71f40fe4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24032/cigala-mediana-hacendado-ultracongelada-caja
Mercadona,62386,Bogavante americano mediano crudo Hacendado congelado,Pieza,14.85,,https://prod-mercadona.imgix.net/images/2a1c5f3677d43180849b06b630686d8a.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62386/bogavante-americano-mediano-crudo-hacendado-congelado-pieza
Mercadona,24487,Bocas de cangrejo pequeñas congeladas,Granel,1960.20,,https://prod-mercadona.imgix.net/images/7a290f7a2027981323dd48394d4b538e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24487/bocas-cangrejo-pequenas-congeladas-granel
Mercadona,24387,Bocas de cangrejo pequeñas Hacendado congeladas,Caja,8.95,0.5,https://prod-mercadona.imgix.net/images/60e539718e61dcadf7e9979dddf155e1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24387/bocas-cangrejo-pequenas-hacendado-congeladas-caja
Mercadona,62320,Buey de mar cocido Hacendado congelado,Pieza,10.96,0.715,https://prod-mercadona.imgix.net/images/ea2198e5d117e12b77e586caa5db3663.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62320/buey-mar-cocido-hacendado-congelado-pieza
Mercadona,24120,Nécora cocida Hacendado congelada,Caja,6.15,,https://prod-mercadona.imgix.net/images/8c905b9bdd50d7782edc2d06700f721c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24120/necora-cocida-hacendado-congelada-caja
Mercadona,62403,Palitos de surimi Hacendado ultracongelados,Paquete,2.35,0.6,https://prod-mercadona.imgix.net/images/c7651b948f972db366a91bbae7cbe1f2.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62403/palitos-surimi-hacendado-ultracongelados-paquete
Mercadona,62396,Carne de mejillón de Chile cocido Hacendado ultracongelado,Paquete,2.40,,https://prod-mercadona.imgix.net/images/66640d7da31e16fffb74264af5bd7c02.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62396/carne-mejillon-chile-cocido-hacendado-ultracongelado-paquete
Mercadona,62401,Mejillón de Chile entero cocido Hacendado ultracongelado,Caja,3.25,0.45,https://prod-mercadona.imgix.net/images/3af7c049f123b31579c326f378370fd5.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62401/mejillon-chile-entero-cocido-hacendado-ultracongelado-caja
Mercadona,60874,Almeja Hacendado congelada,Paquete,1.70,0.45,https://prod-mercadona.imgix.net/images/07927468a2aa2273c4cadf5b9d257fe7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/60874/almeja-hacendado-congelada-paquete
Mercadona,62303,Caracoles precocidos Hacendado ultracongelados,Paquete,2.95,0.35,https://prod-mercadona.imgix.net/images/9b820fd3ba631850fbfd4c2593afaa49.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62303/caracoles-precocidos-hacendado-ultracongelados-paquete
Mercadona,63597,Pizzas tomate y queso Hacendado ultracongeladas,Pack-2,2.40,0.57,https://prod-mercadona.imgix.net/images/e25ba3a0fc82d8e202cfb84211a60769.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63597/pizzas-tomate-queso-hacendado-ultracongeladas-pack-2
Mercadona,63559,Pizza boloñesa Hacendado ultracongelada,,2.60,0.4,https://prod-mercadona.imgix.net/images/95c86904bd4ba41eddca629082dbc399.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63559/pizza-bolonesa-hacendado-ultracongelada
Mercadona,63340,Pizza masa fina 4 quesos Hacendado ultracongelada,,2.50,0.39,https://prod-mercadona.imgix.net/images/c110904c88510946a03f7636fa30ac96.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63340/pizza-masa-fina-4-quesos-hacendado-ultracongelada
Mercadona,63501,Pizza atún Hacendado ultracongelada,,2.60,0.39,https://prod-mercadona.imgix.net/images/6ebc3145073afe030fdbb0dc76c8cb1d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63501/pizza-atun-hacendado-ultracongelada
Mercadona,22648,Pizza Pepperoni barbacoa Hacendado ultracongelada,,3.50,0.54,https://prod-mercadona.imgix.net/images/7f2c7078d0f7eedc65eac5604ed115b0.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/22648/pizza-pepperoni-barbacoa-hacendado-ultracongelada-rellena-salsa-queso
